time, x, y, heading, velocity
5.6, 1.30739, 18.5717, 3.00639, 5
5.61, 1.25784, 18.5784, 3.01175, 5
5.62, 1.20826, 18.5849, 3.01711, 5
5.63, 1.15865, 18.5911, 3.02247, 5
5.64, 1.10901, 18.5971, 3.02783, 5
5.65, 1.05933, 18.6027, 3.03318, 5
5.66, 1.00962, 18.6081, 3.03854, 5
5.67, 0.959888, 18.6133, 3.0439, 5
5.68, 0.910126, 18.6182, 3.04926, 5
5.69, 0.860339, 18.6228, 3.05462, 5
5.7, 0.810528, 18.6271, 3.05998, 5
5.71, 0.760695, 18.6312, 3.06534, 5
5.72, 0.71084, 18.635, 3.0707, 5
5.73, 0.660966, 18.6385, 3.07606, 5
5.74, 0.611073, 18.6418, 3.08142, 5
5.75, 0.561164, 18.6448, 3.08677, 5
5.76, 0.511239, 18.6476, 3.09213, 5
5.77, 0.4613, 18.65, 3.09749, 5
5.78, 0.411348, 18.6522, 3.10285, 5
5.79, 0.361386, 18.6542, 3.10821, 5
5.8, 0.311414, 18.6558, 3.11357, 5
5.81, 0.261433, 18.6572, 3.11893, 5
5.82, 0.211446, 18.6584, 3.12429, 5
5.83, 0.161454, 18.6592, 3.12965, 5
5.84, 0.111457, 18.6598, 3.13501, 5
5.85, 0.0614585, 18.6602, 3.14036, 5
5.86, 0.0114585, 18.6602, 3.14572, 5
5.87, -0.0385411, 18.66, 3.15108, 5
5.88, -0.0885388, 18.6596, 3.15644, 5
5.89, -0.138533, 18.6588, 3.1618, 5
5.9, -0.188523, 18.6578, 3.16716, 5
5.91, -0.238507, 18.6565, 3.17252, 5
5.92, -0.288483, 18.655, 3.17788, 5
5.93, -0.33845, 18.6532, 3.18324, 5
5.94, -0.388407, 18.6511, 3.1886, 5
5.95, -0.438351, 18.6487, 3.19395, 5
5.96, -0.488283, 18.6461, 3.19931, 5
5.97, -0.5382, 18.6432, 3.20467, 5
5.98, -0.5881, 18.6401, 3.21003, 5
5.99, -0.637983, 18.6367, 3.21539, 5
6, -0.687847, 18.633, 3.22075, 5
6.01, -0.73769, 18.629, 3.22611, 5
6.02, -0.787512, 18.6248, 3.23147, 5
6.03, -0.83731, 18.6203, 3.23683, 5
6.04, -0.887084, 18.6156, 3.24219, 5
6.05, -0.936831, 18.6105, 3.24754, 5
6.06, -0.98655, 18.6052, 3.2529, 5
6.07, -1.03624, 18.5997, 3.25826, 5
6.08, -1.0859, 18.5939, 3.26362, 5
6.09, -1.13553, 18.5878, 3.26898, 5
6.1, -1.18512, 18.5814, 3.27434, 5
6.11, -1.23468, 18.5748, 3.2797, 5
6.12, -1.28421, 18.5679, 3.28506, 5
6.13, -1.33369, 18.5608, 3.29042, 5
6.14, -1.38314, 18.5534, 3.29578, 5
6.15, -1.43255, 18.5457, 3.30113, 5
6.16, -1.48191, 18.5377, 3.30649, 5
6.17, -1.53124, 18.5295, 3.31185, 5
6.18, -1.58051, 18.5211, 3.31721, 5
6.19, -1.62974, 18.5123, 3.32257, 5
6.2, -1.67893, 18.5033, 3.32793, 5
6.21, -1.72806, 18.4941, 3.33329, 5
6.22, -1.77715, 18.4845, 3.33865, 5
6.23, -1.82618, 18.4748, 3.34401, 5
6.24, -1.87516, 18.4647, 3.34936, 5
6.25, -1.92408, 18.4544, 3.35472, 5
6.26, -1.97295, 18.4438, 3.36008, 5
6.27, -2.02176, 18.433, 3.36544, 5
6.28, -2.07051, 18.4219, 3.3708, 5
6.29, -2.11921, 18.4105, 3.37616, 5
6.3, -2.16784, 18.3989, 3.38152, 5
6.31, -2.21641, 18.387, 3.38688, 5
6.32, -2.26491, 18.3749, 3.39224, 5
6.33, -2.31335, 18.3625, 3.3976, 5
6.34, -2.36172, 18.3498, 3.40295, 5
6.35, -2.41002, 18.3369, 3.40831, 5
6.36, -2.45825, 18.3237, 3.41367, 5
6.37, -2.50641, 18.3103, 3.41903, 5
6.38, -2.5545, 18.2966, 3.42439, 5
6.39, -2.60251, 18.2826, 3.42975, 5
6.4, -2.65045, 18.2684, 3.43511, 5
6.41, -2.69831, 18.254, 3.44047, 5
6.42, -2.7461, 18.2392, 3.44583, 5
6.43, -2.7938, 18.2243, 3.45119, 5
6.44, -2.84142, 18.209, 3.45654, 5
6.45, -2.88896, 18.1935, 3.4619, 5
6.46, -2.93642, 18.1778, 3.46726, 5
6.47, -2.98379, 18.1618, 3.47262, 5
6.48, -3.03108, 18.1455, 3.47798, 5
6.49, -3.07828, 18.129, 3.48334, 5
6.5, -3.12538, 18.1123, 3.4887, 5
6.51, -3.1724, 18.0953, 3.49406, 5
6.52, -3.21933, 18.078, 3.49942, 5
6.53, -3.26616, 18.0605, 3.50478, 5
6.54, -3.3129, 18.0427, 3.51013, 5
6.55, -3.35954, 18.0247, 3.51549, 5
6.56, -3.40609, 18.0065, 3.52085, 5
6.57, -3.45254, 17.9879, 3.52621, 5
6.58, -3.49888, 17.9692, 3.53157, 5
6.59, -3.54513, 17.9502, 3.53693, 5
6.6, -3.59127, 17.9309, 3.54229, 5
6.61, -3.63731, 17.9114, 3.54765, 5
6.62, -3.68325, 17.8917, 3.55301, 5
6.63, -3.72907, 17.8717, 3.55837, 5
6.64, -3.77479, 17.8514, 3.56372, 5
6.65, -3.8204, 17.8309, 3.56908, 5
6.66, -3.8659, 17.8102, 3.57444, 5
6.67, -3.91129, 17.7892, 3.5798, 5
6.68, -3.95657, 17.768, 3.58516, 5
6.69, -4.00173, 17.7466, 3.59052, 5
6.7, -4.04678, 17.7249, 3.59588, 5
6.71, -4.0917, 17.7029, 3.60124, 5
6.72, -4.13652, 17.6807, 3.6066, 5
6.73, -4.18121, 17.6583, 3.61196, 5
6.74, -4.22578, 17.6357, 3.61731, 5
6.75, -4.27022, 17.6128, 3.62267, 5
6.76, -4.31455, 17.5896, 3.62803, 5
6.77, -4.35875, 17.5663, 3.63339, 5
6.78, -4.40282, 17.5426, 3.63875, 5
6.79, -4.44677, 17.5188, 3.64411, 5
6.8, -4.49059, 17.4947, 3.64947, 5
6.81, -4.53428, 17.4704, 3.65483, 5
6.82, -4.57784, 17.4459, 3.66019, 5
6.83, -4.62126, 17.4211, 3.66554, 5
6.84, -4.66455, 17.3961, 3.6709, 5
6.85, -4.70771, 17.3708, 3.67626, 5
6.86, -4.75073, 17.3453, 3.68162, 5
6.87, -4.79362, 17.3196, 3.68698, 5
6.88, -4.83637, 17.2937, 3.69234, 5
6.89, -4.87897, 17.2675, 3.6977, 5
6.9, -4.92144, 17.2411, 3.70306, 5
6.91, -4.96376, 17.2145, 3.70842, 5
6.92, -5.00594, 17.1877, 3.71378, 5
6.93, -5.04798, 17.1606, 3.71913, 5
6.94, -5.08987, 17.1333, 3.72449, 5
6.95, -5.13161, 17.1058, 3.72985, 5
6.96, -5.17321, 17.078, 3.73521, 5
6.97, -5.21465, 17.05, 3.74057, 5
6.98, -5.25595, 17.0219, 3.74593, 5
6.99, -5.29709, 16.9934, 3.75129, 5
7, -5.33808, 16.9648, 3.75665, 5
7.01, -5.37892, 16.936, 3.76201, 5
7.02, -5.4196, 16.9069, 3.76737, 5
7.03, -5.46013, 16.8776, 3.77272, 5
7.04, -5.5005, 16.8481, 3.77808, 5
7.05, -5.54071, 16.8184, 3.78344, 5
7.06, -5.58076, 16.7885, 3.7888, 5
7.07, -5.62064, 16.7583, 3.79416, 5
7.08, -5.66037, 16.7279, 3.79952, 5
7.09, -5.69993, 16.6974, 3.80488, 5
7.1, -5.73933, 16.6666, 3.81024, 5
7.11, -5.77857, 16.6356, 3.8156, 5
7.12, -5.81763, 16.6044, 3.82096, 5
7.13, -5.85653, 16.573, 3.82631, 5
7.14, -5.89526, 16.5413, 3.83167, 5
7.15, -5.93382, 16.5095, 3.83703, 5
7.16, -5.97221, 16.4775, 3.84239, 5
7.17, -6.01042, 16.4452, 3.84775, 5
7.18, -6.04847, 16.4128, 3.85311, 5
7.19, -6.08634, 16.3801, 3.85847, 5
7.2, -6.12403, 16.3473, 3.86383, 5
7.21, -6.16155, 16.3142, 3.86919, 5
7.22, -6.19888, 16.281, 3.87455, 5
7.23, -6.23605, 16.2475, 3.8799, 5
7.24, -6.27303, 16.2139, 3.88526, 5
7.25, -6.30982, 16.18, 3.89062, 5
7.26, -6.34644, 16.146, 3.89598, 5
7.27, -6.38288, 16.1117, 3.90134, 5
7.28, -6.41913, 16.0773, 3.9067, 5
7.29, -6.45519, 16.0427, 3.91206, 5
7.3, -6.49107, 16.0079, 3.91742, 5
7.31, -6.52676, 15.9728, 3.92278, 5
7.32, -6.56227, 15.9376, 3.92814, 5
7.33, -6.59758, 15.9022, 3.93349, 5
7.34, -6.63271, 15.8666, 3.93885, 5
7.35, -6.66764, 15.8309, 3.94421, 5
7.36, -6.70238, 15.7949, 3.94957, 5
7.37, -6.73693, 15.7588, 3.95493, 5
7.38, -6.77128, 15.7224, 3.96029, 5
7.39, -6.80544, 15.6859, 3.96565, 5
7.4, -6.83941, 15.6492, 3.97101, 5
7.41, -6.87317, 15.6124, 3.97637, 5
7.42, -6.90674, 15.5753, 3.98172, 5
7.43, -6.94011, 15.5381, 3.98708, 5
7.44, -6.97327, 15.5007, 3.99244, 5
7.45, -7.00624, 15.4631, 3.9978, 5
7.46, -7.03901, 15.4253, 4.00316, 5
7.47, -7.07157, 15.3873, 4.00852, 5
7.48, -7.10393, 15.3492, 4.01388, 5
7.49, -7.13608, 15.3109, 4.01924, 5
7.5, -7.16803, 15.2725, 4.0246, 5
7.51, -7.19977, 15.2338, 4.02996, 5
7.52, -7.23131, 15.195, 4.03531, 5
7.53, -7.26263, 15.1561, 4.04067, 5
7.54, -7.29375, 15.1169, 4.04603, 5
7.55, -7.32465, 15.0776, 4.05139, 5
7.56, -7.35535, 15.0382, 4.05675, 5
7.57, -7.38583, 14.9985, 4.06211, 5
7.58, -7.4161, 14.9587, 4.06747, 5
7.59, -7.44616, 14.9188, 4.07283, 5
7.6, -7.476, 14.8787, 4.07819, 5
7.61, -7.50563, 14.8384, 4.08355, 5
7.62, -7.53504, 14.7979, 4.0889, 5
7.63, -7.56423, 14.7574, 4.09426, 5
7.64, -7.59321, 14.7166, 4.09962, 5
7.65, -7.62197, 14.6757, 4.10498, 5
7.66, -7.6505, 14.6346, 4.11034, 5
7.67, -7.67882, 14.5934, 4.1157, 5
7.68, -7.70691, 14.5521, 4.12106, 5
7.69, -7.73479, 14.5106, 4.12642, 5
7.7, -7.76244, 14.4689, 4.13178, 5
7.71, -7.78986, 14.4271, 4.13714, 5
7.72, -7.81707, 14.3851, 4.14249, 5
7.73, -7.84404, 14.3431, 4.14785, 5
7.74, -7.8708, 14.3008, 4.15321, 5
7.75, -7.89732, 14.2584, 4.15857, 5
7.76, -7.92362, 14.2159, 4.16393, 5
7.77, -7.94969, 14.1732, 4.16929, 5
7.78, -7.97552, 14.1304, 4.17465, 5
7.79, -8.00113, 14.0875, 4.18001, 5
7.8, -8.02651, 14.0444, 4.18537, 5
7.81, -8.05166, 14.0012, 4.19073, 5
7.82, -8.07658, 13.9578, 4.19608, 5
7.83, -8.10126, 13.9144, 4.20144, 5
7.84, -8.12571, 13.8707, 4.2068, 5
7.85, -8.14993, 13.827, 4.21216, 5
7.86, -8.17391, 13.7831, 4.21752, 5
7.87, -8.19765, 13.7391, 4.22288, 5
7.88, -8.22116, 13.695, 4.22824, 5
7.89, -8.24444, 13.6507, 4.2336, 5
7.9, -8.26747, 13.6064, 4.23896, 5
7.91, -8.29027, 13.5619, 4.24432, 5
7.92, -8.31283, 13.5172, 4.24967, 5
7.93, -8.33515, 13.4725, 4.25503, 5
7.94, -8.35723, 13.4276, 4.26039, 5
7.95, -8.37906, 13.3827, 4.26575, 5
7.96, -8.40066, 13.3376, 4.27111, 5
7.97, -8.42202, 13.2924, 4.27647, 5
7.98, -8.44313, 13.247, 4.28183, 5
7.99, -8.464, 13.2016, 4.28719, 5
8, -8.48462, 13.156, 4.29255, 5
8.01, -8.505, 13.1104, 4.29791, 5
8.02, -8.52514, 13.0646, 4.30326, 5
8.03, -8.54503, 13.0187, 4.30862, 5
8.04, -8.56467, 12.9728, 4.31398, 5
8.05, -8.58407, 12.9267, 4.31934, 5
8.06, -8.60322, 12.8805, 4.3247, 5
8.07, -8.62212, 12.8342, 4.33006, 5
8.08, -8.64078, 12.7878, 4.33542, 5
8.09, -8.65918, 12.7413, 4.34078, 5
8.1, -8.67734, 12.6947, 4.34614, 5
8.11, -8.69525, 12.6481, 4.35149, 5
8.12, -8.7129, 12.6013, 4.35685, 5
8.13, -8.73031, 12.5544, 4.36221, 5
8.14, -8.74746, 12.5074, 4.36757, 5
8.15, -8.76436, 12.4604, 4.37293, 5
8.16, -8.78101, 12.4132, 4.37829, 5
8.17, -8.7974, 12.366, 4.38365, 5
8.18, -8.81355, 12.3187, 4.38901, 5
8.19, -8.82944, 12.2713, 4.39437, 5
8.2, -8.84507, 12.2238, 4.39973, 5
8.21, -8.86045, 12.1762, 4.40508, 5
8.22, -8.87557, 12.1285, 4.41044, 5
8.23, -8.89044, 12.0808, 4.4158, 5
8.24, -8.90506, 12.033, 4.42116, 5
8.25, -8.91941, 11.9851, 4.42652, 5
8.26, -8.93351, 11.9371, 4.43188, 5
8.27, -8.94735, 11.8891, 4.43724, 5
8.28, -8.96094, 11.841, 4.4426, 5
8.29, -8.97427, 11.7928, 4.44796, 5
8.3, -8.98733, 11.7445, 4.45332, 5
8.31, -9.00014, 11.6962, 4.45867, 5
8.32, -9.01269, 11.6478, 4.46403, 5
8.33, -9.02498, 11.5993, 4.46939, 5
8.34, -9.03701, 11.5508, 4.47475, 5
8.35, -9.04878, 11.5022, 4.48011, 5
8.36, -9.06029, 11.4535, 4.48547, 5
8.37, -9.07154, 11.4048, 4.49083, 5
8.38, -9.08253, 11.356, 4.49619, 5
8.39, -9.09326, 11.3072, 4.50155, 5
8.4, -9.10372, 11.2583, 4.50691, 5
8.41, -9.11392, 11.2094, 4.51226, 5
8.42, -9.12386, 11.1603, 4.51762, 5
8.43, -9.13354, 11.1113, 4.52298, 5
8.44, -9.14295, 11.0622, 4.52834, 5
8.45, -9.1521, 11.013, 4.5337, 5
8.46, -9.16099, 10.9638, 4.53906, 5
8.47, -9.16961, 10.9146, 4.54442, 5
8.48, -9.17797, 10.8653, 4.54978, 5
8.49, -9.18607, 10.8159, 4.55514, 5
8.5, -9.1939, 10.7666, 4.5605, 5
8.51, -9.20146, 10.7171, 4.56585, 5
8.52, -9.20876, 10.6677, 4.57121, 5
8.53, -9.2158, 10.6182, 4.57657, 5
8.54, -9.22257, 10.5686, 4.58193, 5
8.55, -9.22907, 10.5191, 4.58729, 5
8.56, -9.23531, 10.4694, 4.59265, 5
8.57, -9.24129, 10.4198, 4.59801, 5
8.58, -9.24699, 10.3701, 4.60337, 5
8.59, -9.25243, 10.3204, 4.60873, 5
8.6, -9.25761, 10.2707, 4.61409, 5
8.61, -9.26251, 10.2209, 4.61944, 5
8.62, -9.26715, 10.1712, 4.6248, 5
8.63, -9.27153, 10.1213, 4.63016, 5
8.64, -9.27563, 10.0715, 4.63552, 5
8.65, -9.27947, 10.0217, 4.64088, 5
8.66, -9.28305, 9.97179, 4.64624, 5
8.67, -9.28635, 9.9219, 4.6516, 5
8.68, -9.28939, 9.87199, 4.65696, 5
8.69, -9.29216, 9.82206, 4.66232, 5
8.7, -9.29466, 9.77213, 4.66767, 5
8.71, -9.2969, 9.72218, 4.67303, 5
8.72, -9.29886, 9.67222, 4.67839, 5
8.73, -9.30056, 9.62225, 4.68375, 5
8.74, -9.302, 9.57227, 4.68911, 5
8.75, -9.30316, 9.52228, 4.69447, 5
8.76, -9.30405, 9.47229, 4.69983, 5
8.77, -9.30468, 9.42229, 4.70519, 5
8.78, -9.30504, 9.37229, 4.71055, 5
8.79, -9.30513, 9.32229, 4.71591, 5
8.8, -9.30496, 9.27229, 4.72126, 5
8.81, -9.30452, 9.22229, 4.72662, 5
8.82, -9.3038, 9.1723, 4.73198, 5
8.83, -9.30282, 9.12231, 4.73734, 5
8.84, -9.30158, 9.07232, 4.7427, 5
8.85, -9.30006, 9.02235, 4.74806, 5
8.86, -9.29828, 8.97238, 4.75342, 5
8.87, -9.29623, 8.92242, 4.75878, 5
8.88, -9.29391, 8.87248, 4.76414, 5
8.89, -9.29132, 8.82254, 4.7695, 5
8.9, -9.28847, 8.77262, 4.77485, 5
8.91, -9.28535, 8.72272, 4.78021, 5
8.92, -9.28196, 8.67284, 4.78557, 5
8.93, -9.2783, 8.62297, 4.79093, 5
8.94, -9.27438, 8.57312, 4.79629, 5
8.95, -9.27019, 8.5233, 4.80165, 5
8.96, -9.26573, 8.4735, 4.80701, 5
8.97, -9.26101, 8.42372, 4.81237, 5
8.98, -9.25602, 8.37397, 4.81773, 5
8.99, -9.25076, 8.32425, 4.82309, 5
9, -9.24524, 8.27456, 4.82844, 5
9.01, -9.23945, 8.22489, 4.8338, 5
9.02, -9.23339, 8.17526, 4.83916, 5
9.03, -9.22707, 8.12566, 4.84452, 5
9.04, -9.22048, 8.0761, 4.84988, 5
9.05, -9.21363, 8.02657, 4.85524, 5
9.06, -9.20651, 7.97708, 4.8606, 5
9.07, -9.19913, 7.92763, 4.86596, 5
9.08, -9.19148, 7.87822, 4.87132, 5
9.09, -9.18357, 7.82885, 4.87668, 5
9.1, -9.17539, 7.77952, 4.88203, 5
9.11, -9.16695, 7.73024, 4.88739, 5
9.12, -9.15824, 7.681, 4.89275, 5
9.13, -9.14927, 7.63181, 4.89811, 5
9.14, -9.14004, 7.58267, 4.90347, 5
9.15, -9.13054, 7.53358, 4.90883, 5
9.16, -9.12078, 7.48454, 4.91419, 5
9.17, -9.11076, 7.43556, 4.91955, 5
9.18, -9.10048, 7.38663, 4.92491, 5
9.19, -9.08993, 7.33775, 4.93027, 5
9.2, -9.07913, 7.28893, 4.93562, 5
9.21, -9.06806, 7.24017, 4.94098, 5
9.22, -9.05673, 7.19147, 4.94634, 5
9.23, -9.04513, 7.14284, 4.9517, 5
9.24, -9.03328, 7.09426, 4.95706, 5
9.25, -9.02117, 7.04575, 4.96242, 5
9.26, -9.0088, 6.99731, 4.96778, 5
9.27, -8.99617, 6.94893, 4.97314, 5
9.28, -8.98328, 6.90062, 4.9785, 5
9.29, -8.97013, 6.85238, 4.98385, 5
9.3, -8.95672, 6.80421, 4.98921, 5
9.31, -8.94306, 6.75611, 4.99457, 5
9.32, -8.92913, 6.70809, 4.99993, 5
9.33, -8.91495, 6.66014, 5.00529, 5
9.34, -8.90052, 6.61227, 5.01065, 5
9.35, -8.88582, 6.56448, 5.01601, 5
9.36, -8.87088, 6.51677, 5.02137, 5
9.37, -8.85567, 6.46913, 5.02673, 5
9.38, -8.84021, 6.42158, 5.03209, 5
9.39, -8.8245, 6.37412, 5.03744, 5
9.4, -8.80853, 6.32674, 5.0428, 5
9.41, -8.79231, 6.27944, 5.04816, 5
9.42, -8.77583, 6.23223, 5.05352, 5
9.43, -8.75911, 6.18511, 5.05888, 5
9.44, -8.74213, 6.13809, 5.06424, 5
9.45, -8.72489, 6.09115, 5.0696, 5
9.46, -8.70741, 6.0443, 5.07496, 5
9.47, -8.68968, 5.99756, 5.08032, 5
9.48, -8.67169, 5.9509, 5.08568, 5
9.49, -8.65346, 5.90434, 5.09103, 5
9.5, -8.63498, 5.85789, 5.09639, 5
9.51, -8.61624, 5.81153, 5.10175, 5
9.52, -8.59726, 5.76527, 5.10711, 5
9.53, -8.57804, 5.71912, 5.11247, 5
9.54, -8.55856, 5.67306, 5.11783, 5
9.55, -8.53884, 5.62712, 5.12319, 5
9.56, -8.51887, 5.58128, 5.12855, 5
9.57, -8.49866, 5.53554, 5.13391, 5
9.58, -8.4782, 5.48992, 5.13927, 5
9.59, -8.4575, 5.44441, 5.14462, 5
9.6, -8.43656, 5.39901, 5.14998, 5
9.61, -8.41537, 5.35372, 5.15534, 5
9.62, -8.39394, 5.30854, 5.1607, 5
9.63, -8.37227, 5.26348, 5.16606, 5
9.64, -8.35035, 5.21854, 5.17142, 5
9.65, -8.3282, 5.17372, 5.17678, 5
9.66, -8.3058, 5.12901, 5.18214, 5
9.67, -8.28317, 5.08443, 5.1875, 5
9.68, -8.2603, 5.03997, 5.19286, 5
9.69, -8.23719, 4.99563, 5.19821, 5
9.7, -8.21384, 4.95141, 5.20357, 5
9.71, -8.19026, 4.90732, 5.20893, 5
9.72, -8.16644, 4.86336, 5.21429, 5
9.73, -8.14239, 4.81953, 5.21965, 5
9.74, -8.1181, 4.77583, 5.22501, 5
9.75, -8.09357, 4.73225, 5.23037, 5
9.76, -8.06882, 4.68881, 5.23573, 5
9.77, -8.04383, 4.6455, 5.24109, 5
9.78, -8.01861, 4.60233, 5.24645, 5
9.79, -7.99316, 4.55929, 5.2518, 5
9.8, -7.96747, 4.51639, 5.25716, 5
9.81, -7.94156, 4.47363, 5.26252, 5
9.82, -7.91542, 4.43101, 5.26788, 5
9.83, -7.88906, 4.38853, 5.27324, 5
9.84, -7.86246, 4.34619, 5.2786, 5
9.85, -7.83564, 4.30399, 5.28396, 5
9.86, -7.80859, 4.26194, 5.28932, 5
9.87, -7.78132, 4.22003, 5.29468, 5
9.88, -7.75382, 4.17827, 5.30004, 5
9.89, -7.7261, 4.13666, 5.30539, 5
9.9, -7.69816, 4.09519, 5.31075, 5
9.91, -7.66999, 4.05388, 5.31611, 5
9.92, -7.64161, 4.01272, 5.32147, 5
9.93, -7.613, 3.97171, 5.32683, 5
9.94, -7.58418, 3.93085, 5.33219, 5
9.95, -7.55513, 3.89016, 5.33755, 5
9.96, -7.52587, 3.84961, 5.34291, 5
9.97, -7.49639, 3.80923, 5.34827, 5
9.98, -7.4667, 3.769, 5.35362, 5
9.99, -7.43679, 3.72893, 5.35898, 5
10, -7.40667, 3.68902, 5.36434, 5
10.01, -7.37633, 3.64928, 5.3697, 5
10.02, -7.34578, 3.6097, 5.37506, 5
10.03, -7.31502, 3.57028, 5.38042, 5
10.04, -7.28405, 3.53103, 5.38578, 5
10.05, -7.25287, 3.49194, 5.39114, 5
10.06, -7.22147, 3.45302, 5.3965, 5
10.07, -7.18988, 3.41427, 5.40186, 5
10.08, -7.15807, 3.37569, 5.40721, 5
10.09, -7.12606, 3.33729, 5.41257, 5
10.1, -7.09384, 3.29905, 5.41793, 5
10.11, -7.06142, 3.26099, 5.42329, 5
10.12, -7.02879, 3.2231, 5.42865, 5
10.13, -6.99596, 3.18539, 5.43401, 5
10.14, -6.96293, 3.14785, 5.43937, 5
10.15, -6.9297, 3.11049, 5.44473, 5
10.16, -6.89627, 3.07331, 5.45009, 5
10.17, -6.86264, 3.03631, 5.45545, 5
10.18, -6.82881, 2.99949, 5.4608, 5
10.19, -6.79479, 2.96285, 5.46616, 5
10.2, -6.76057, 2.92639, 5.47152, 5
10.21, -6.72616, 2.89012, 5.47688, 5
10.22, -6.69155, 2.85404, 5.48224, 5
10.23, -6.65675, 2.81813, 5.4876, 5
10.24, -6.62175, 2.78242, 5.49296, 5
10.25, -6.58657, 2.7469, 5.49832, 5
10.26, -6.55119, 2.71156, 5.50368, 5
10.27, -6.51563, 2.67641, 5.50904, 5
10.28, -6.47988, 2.64146, 5.51439, 5
10.29, -6.44394, 2.60669, 5.51975, 5
10.3, -6.40782, 2.57212, 5.52511, 5
10.31, -6.37151, 2.53775, 5.53047, 5
10.32, -6.33502, 2.50357, 5.53583, 5
10.33, -6.29834, 2.46958, 5.54119, 5
10.34, -6.26149, 2.43579, 5.54655, 5
10.35, -6.22445, 2.4022, 5.55191, 5
10.36, -6.18724, 2.36881, 5.55727, 5
10.37, -6.14984, 2.33562, 5.56263, 5
10.38, -6.11227, 2.30263, 5.56798, 5
10.39, -6.07452, 2.26984, 5.57334, 5
10.4, -6.0366, 2.23726, 5.5787, 5
10.41, -5.9985, 2.20487, 5.58406, 5
10.42, -5.96023, 2.1727, 5.58942, 5
10.43, -5.92179, 2.14072, 5.59478, 5
10.44, -5.88318, 2.10896, 5.60014, 5
10.45, -5.84439, 2.0774, 5.6055, 5
10.46, -5.80544, 2.04605, 5.61086, 5
10.47, -5.76632, 2.01491, 5.61622, 5
10.48, -5.72704, 1.98398, 5.62157, 5
10.49, -5.68759, 1.95326, 5.62693, 5
10.5, -5.64797, 1.92275, 5.63229, 5
10.51, -5.6082, 1.89246, 5.63765, 5
10.52, -5.56826, 1.86238, 5.64301, 5
10.53, -5.52816, 1.83251, 5.64837, 5
10.54, -5.4879, 1.80286, 5.65373, 5
10.55, -5.44748, 1.77342, 5.65909, 5
10.56, -5.40691, 1.74421, 5.66445, 5
10.57, -5.36618, 1.71521, 5.6698, 5
10.58, -5.32529, 1.68642, 5.67516, 5
10.59, -5.28425, 1.65786, 5.68052, 5
10.6, -5.24306, 1.62952, 5.68588, 5
10.61, -5.20172, 1.6014, 5.69124, 5
10.62, -5.16023, 1.5735, 5.6966, 5
10.63, -5.11858, 1.54582, 5.70196, 5
10.64, -5.07679, 1.51837, 5.70732, 5
10.65, -5.03486, 1.49114, 5.71268, 5
10.66, -4.99278, 1.46414, 5.71804, 5
10.67, -4.95055, 1.43736, 5.72339, 5
10.68, -4.90818, 1.41081, 5.72875, 5
10.69, -4.86567, 1.38449, 5.73411, 5
10.7, -4.82302, 1.35839, 5.73947, 5
10.71, -4.78023, 1.33253, 5.74483, 5
10.72, -4.73731, 1.30689, 5.75019, 5
10.73, -4.69424, 1.28149, 5.75555, 5
10.74, -4.65104, 1.25631, 5.76091, 5
10.75, -4.60771, 1.23137, 5.76627, 5
10.76, -4.56424, 1.20666, 5.77163, 5
10.77, -4.52064, 1.18218, 5.77698, 5
10.78, -4.47691, 1.15794, 5.78234, 5
10.79, -4.43305, 1.13393, 5.7877, 5
10.8, -4.38906, 1.11016, 5.79306, 5
10.81, -4.34495, 1.08662, 5.79842, 5
10.82, -4.30071, 1.06332, 5.80378, 5
10.83, -4.25635, 1.04026, 5.80914, 5
10.84, -4.21186, 1.01743, 5.8145, 5
10.85, -4.16725, 0.994849, 5.81986, 5
10.86, -4.12253, 0.972503, 5.82522, 5
10.87, -4.07768, 0.950396, 5.83057, 5
10.88, -4.03271, 0.92853, 5.83593, 5
10.89, -3.98763, 0.906906, 5.84129, 5
10.9, -3.94243, 0.885523, 5.84665, 5
10.91, -3.89712, 0.864383, 5.85201, 5
10.92, -3.8517, 0.843486, 5.85737, 5
10.93, -3.80616, 0.822833, 5.86273, 5
10.94, -3.76052, 0.802424, 5.86809, 5
10.95, -3.71476, 0.78226, 5.87345, 5
10.96, -3.6689, 0.762342, 5.87881, 5
10.97, -3.62294, 0.742669, 5.88416, 5
10.98, -3.57686, 0.723244, 5.88952, 5
10.99, -3.53069, 0.704065, 5.89488, 5
11, -3.48441, 0.685134, 5.90024, 5
11.01, -3.43803, 0.666451, 5.9056, 5
11.02, -3.39155, 0.648017, 5.91096, 5
11.03, -3.34498, 0.629833, 5.91632, 5
11.04, -3.29831, 0.611898, 5.92168, 5
11.05, -3.25154, 0.594214, 5.92704, 5
11.06, -3.20467, 0.576781, 5.9324, 5
11.07, -3.15772, 0.559599, 5.93775, 5
11.08, -3.11067, 0.542669, 5.94311, 5
11.09, -3.06354, 0.525991, 5.94847, 5
11.1, -3.01631, 0.509566, 5.95383, 5
11.11, -2.969, 0.493394, 5.95919, 5
11.12, -2.9216, 0.477476, 5.96455, 5
11.13, -2.87412, 0.461813, 5.96991, 5
11.14, -2.82655, 0.446404, 5.97527, 5
11.15, -2.7789, 0.43125, 5.98063, 5
11.16, -2.73117, 0.416352, 5.98598, 5
11.17, -2.68337, 0.40171, 5.99134, 5
11.18, -2.63548, 0.387324, 5.9967, 5
11.19, -2.58752, 0.373195, 6.00206, 5
11.2, -2.53948, 0.359323, 6.00742, 5
